series_id,slug_title,title
G6DKQ81GR,planet-with,"""Planet With"""
G5PHNM7M1,planetarian,"""Planetarian"""
GRJQVX93Y,plastic-memories,"""Plastic Memories"""
G8DHV722J,platinum-end,"""Platinum End"""
G9VHN912P,play-it-cool-guys,"""Play It Cool, Guys"""
G6GG2JJP6,please-teacher,"""Please Teacher!"""
GY5VX8M8Y,please-tell-me-galko-chan,"""Please tell me! Galko-chan"""
GY3VJ9ZDR,please-twins,"""Please Twins!"""
GNVHKN70Z,plunderer,"""Plunderer"""
GRMG1EP8R,pocos-udon-world,"""Poco's Udon World"""
G65VP5ZK6,polar-bear-cafe,"""Polar Bear Cafe"""
GJ0H7Q8Z1,police-in-a-pod,"""Police in a Pod"""
G69P1K90Y,pop-team-epic,"""Pop Team Epic"""
GY5VJ5J3Y,possession,"""Possession"""
GXJHM3G84,power-of-hope-precure-full-bloom,"""Power of Hope ~Precure Full Bloom~"""
GRQ4WE4GY,poyopoyo,"""Poyopoyo"""
GRWE8VK0R,pretear,"""Pretear"""
GQWH0M9P0,pretty-boy-detective-club,"""Pretty Boy Detective Club"""
G6X0J185Y,pretty-cure,"""Pretty Cure"""
GYEX555Q6,prince-of-stride-alternative,"""Prince of Stride: Alternative"""
G6QW1E876,princess-connect-re-dive,"""Princess Connect! Re: Dive"""
GYXJJJ806,princess-jellyfish,"""Princess Jellyfish"""
GR49MWD06,princess-knight,"""Princess Knight"""
GR75K88JY,princess-nine,"""Princess Nine"""
GRJQ1QMDY,prison-school,"""Prison School"""
G24H1NJ7X,prison-school-live-action,"""Prison School (Live Action)"""
G6Q49G21R,problem-children-are-coming-from-another-world-arent-they,"""Problem Children are Coming from Another World, aren't they?"""
G6GGZQ5W6,project-blue-earth-sos,"""Project Blue Earth SOS"""
G4PH0WJ4Q,protocol-rain,"""Protocol: Rain"""
G5PHNMJM9,psychic-princess,"""Psychic Princess"""
GR75253JY,psycho-pass,"""PSYCHO-PASS"""
G8DHV7DV0,psycho-pass---the-movie,"""Psycho-Pass - The Movie"""
GVDHX8V05,psycho-pass-sinners-of-the-system,"""Psycho-Pass: Sinners of the System"""
GRDQK39GY,puella-magi-madoka-magica,"""Puella Magi Madoka Magica"""
G675N0DZR,pumpkin-scissors,"""Pumpkin Scissors"""
GR9P3Q4V6,punch-line,"""PUNCH LINE"""
GMEHME8J9,puppet-princess,"""Puppet Princess"""
G3KHEV77Z,puraora-pride-of-orange,"""PuraOra! PRIDE OF ORANGE"""
GYWEX4MEY,puzzle--dragons-x,"""Puzzle & Dragons X"""
G649023EY,qualidea-code,"""Qualidea Code"""
GYWE41N8Y,r-15,"""R-15"""
G6W4MEZ0R,radiant,"""RADIANT"""
G65V1MND6,ragnarok---the-animation,"""Ragnarok - The Animation"""
G6GVN11W6,rail-romanesque,"""Rail Romanesque"""
G65VGN136,rainy-cocoa,"""Rainy Cocoa"""
GYKE2J2MY,rainy-cocoa-sideg,"""Rainy Cocoa sideG"""
G6JQ2ZEDR,ramen-fighter-miki,"""Ramen Fighter Miki"""
GRVD9Z47R,rampo-kitan-game-of-laplace,"""Rampo Kitan: Game of Laplace"""
G79H23W70,ranking-of-kings,"""Ranking of Kings"""
GYW4MG9G6,rascal-does-not-dream-of-bunny-girl-senpai,"""Rascal Does Not Dream of Bunny Girl Senpai"""
GP5HJ8E99,raven-of-the-inner-palace,"""Raven of the Inner Palace"""
GEXH3WKZ3,re-main,"""RE-MAIN"""
GRGG9798R,rezero--starting-life-in-another-world-,"""Re:ZERO -Starting Life in Another World-"""
GYK5PDM8R,rezero--starting-life-in-another-world--shorts,"""Re:ZERO -Starting Life in Another World- Shorts"""
GVDHX8504,reborn-as-a-vending-machine-i-now-wander-the-dungeon,"""Reborn as a Vending Machine, I Now Wander the Dungeon"""
GQWH0MP94,reborn-to-master-the-blade-from-hero-king-to-extraordinary-squire,"""Reborn to Master the Blade: From Hero-King to Extraordinary Squire"""
GRNQ13VQR,reborn,"""REBORN!"""
GYJQXM056,record-of-grancrest-war,"""Record of Grancrest War"""
G6KE59GE6,record-of-lodoss-war,"""Record of Lodoss War"""
GY49PE8WR,recorder-and-randsell,"""Recorder and Randsell"""
GR49WNQE6,recovery-of-an-mmo-junkie,"""Recovery of an MMO Junkie"""
GYK5WP98R,red-data-girl,"""Red Data Girl"""
GRJQ582WY,red-garden,"""Red Garden"""
G1XHJVW55,regalia-the-three-sacred-stars,"""Regalia: The Three Sacred Stars"""
GEXH3W2Z7,reign-of-the-seven-spellblades,"""Reign of the Seven Spellblades"""
GY5VE008Y,relife,"""ReLIFE"""
GKEH2GZX9,remake-our-life,"""Remake Our Life!"""
G6QWV3976,rent-a-girlfriend,"""Rent-a-Girlfriend"""
G9VHN9PG0,requiem-of-the-rose-king,"""Requiem of the Rose King"""
GRG55QXDR,rerided---derrida-who-leaps-through-time,"""RErideD - Derrida, who leaps through time"""
GR49493P6,restaurant-to-another-world,"""Restaurant to Another World"""
G8DHV7425,revenger,"""Revenger"""
GMEHME58K,revolutionary-girl-utena,"""Revolutionary Girl Utena"""
GRK5P9W76,rewrite,"""Rewrite"""
GQWH0MPW2,rideback,"""RideBack"""
GRK52WP96,rin-daughters-of-mnemosyne,"""RIN ~Daughters of Mnemosyne~"""
GR8DZQZ7R,rinshi-ekodachan,"""Rinshi!! Ekodachan"""
G6X0JEM8Y,ristorante-paradiso,"""Ristorante Paradiso"""
GDKHZEPE5,robihachi,"""RobiHachi"""
G1XHJVWKG,robogeisha,"""RoboGeisha"""
GYP859EJY,robot-girls-z,"""Robot Girls Z"""
GEXH3WKDP,robotech,"""Robotech"""
G6X08VQ8Y,roboticsnotes,"""Robotics;Notes"""
GRVNEXKXY,rokka--braves-of-the-six-flowers-,"""Rokka -Braves of the Six Flowers-"""
GW4HM75QW,rokudos-bad-girls,"""Rokudo's Bad Girls"""
GYZXG2146,romeo-x-juliet,"""Romeo x Juliet"""
GNVHKN903,ron-kamonohashis-forbidden-deductions,"""Ron Kamonohashi's Forbidden Deductions"""
GRVD5JGPR,room-camp,"""ROOM CAMP"""
G6VN29D3R,room-mate,"""Room Mate"""
GY8VPDE0Y,rosario--vampire,"""Rosario + Vampire"""
GY8VMEM8Y,rowdy-sumo-wrestler-matsutaro,"""Rowdy Sumo Wrestler Matsutaro"""
GMEHME4PQ,rpg-real-estate,"""RPG Real Estate"""
GVDHX8J7W,rumble-garanndoll,"""RUMBLE GARANNDOLL"""
G6ZXM399R,rumbling-hearts,"""Rumbling Hearts"""
G68DM2316,run-with-the-wind,"""Run with the Wind"""
G0XHWM1NK,rurouni-kenshin,"""Rurouni Kenshin"""
GG5H5XE5W,rusted-armors,"""Rusted Armors"""
GRNQJM89R,rwby,"""RWBY"""
GVDHX8JP2,rwby-ice-queendom,"""RWBY: Ice Queendom"""
GG5H5XQ2P,ryo,"""RYO"""
GQWH0M4DM,s-cry-ed,"""s-CRY-ed"""
GRE51ZK86,sabagebu----survival-game-club,"""Sabagebu!  - Survival Game Club! –"""
G79H23V24,sabikui-bisco,"""SABIKUI BISCO"""
G0XHWM52V,sacrificial-princess-and-the-king-of-beasts,"""Sacrificial Princess and the King of Beasts"""
G6P8DM3Q6,saekano--how-to-raise-a-boring-girlfriend-,"""Saekano -How to Raise a Boring Girlfriend-"""
GR9P57W96,saga-of-tanya-the-evil,"""Saga of Tanya the Evil"""
GYX019NPR,sailor-moon-crystal,"""Sailor Moon Crystal"""
GKEH2G0G9,saint-cecilia-and-pastor-lawrence,"""Saint Cecilia and Pastor Lawrence"""
GRJQVJNXY,saint-seiya,"""Saint Seiya"""
GYZXDJ4X6,saint-seiya---soul-of-gold,"""Saint Seiya - Soul of Gold"""
GYQ4W12G6,saint-seiya-omega,"""Saint Seiya Omega"""
GRQW00KZR,saint-seiya-saintia-sho,"""Saint Seiya Saintia Sho"""
G65VP49P6,saint-seiya-the-lost-canvas,"""Saint Seiya The Lost Canvas"""
GVDHX8JKG,saint-seiya-knights-of-the-zodiac,"""SAINT SEIYA: Knights of the Zodiac"""
G3KHEV5NG,saiyuki-reload,"""Saiyuki Reload"""
G6ZXZXZ4R,saiyuki-reload-blast,"""SAIYUKI RELOAD BLAST"""
GRDQKN9DY,saki,"""Saki"""
GY5VJ243Y,saki-episode-of-side-a,"""Saki Episode of Side A"""
GP5HJ800Z,sakugan,"""SAKUGAN"""
G6JQ8GDVR,sakura-quest,"""Sakura Quest"""
GQWH0M72P,sakura-wars-the-animation,"""Sakura Wars the Animation"""
GNVHKNP88,sakura-wars-the-movie,"""Sakura Wars the Movie"""
G9VHN9P99,salarymans-club,"""Salaryman’s Club"""
G6DK0K8KR,samurai-7,"""Samurai 7"""
G6WEK0026,samurai-champloo,"""Samurai Champloo"""
GYE5KDZPR,samurai-pizza-cats,"""Samurai Pizza Cats"""
G6493VPEY,samurai-troopers,"""Samurai Troopers"""
G63V729XY,samurai-warriors,"""Samurai Warriors"""
GP5HJ8EPW,sankarea,"""Sankarea"""
G6K54V11Y,sanrio-boys,"""SANRIO BOYS"""
G6G5JZ1D6,sarazanmai,"""Sarazanmai"""
GW4HM7GNK,sasaki-and-miyano,"""Sasaki and Miyano"""
GRK5ZZGW6,sasami-magical-girls-club,"""Sasami Magical Girls Club"""
GZJH3D0DK,save-me-lollipop,"""Save Me! Lollipop"""
G4PH0WEM2,saving-80000-gold-in-another-world-for-my-retirement,"""Saving 80,000 Gold in Another World for my Retirement"""
G1XHJVE2E,scar-on-the-praeter,"""Scar on the Praeter"""
GY5PVV08Y,scar-red-rider-xechs,"""Scar-red Rider XechS"""
GMEHME4J3,scarlet-nexus,"""Scarlet Nexus"""
G6Q41J24R,school-babysitters,"""School Babysitters"""
G62P4MG76,school-days,"""School Days"""
GDKHZEP41,school-rumble,"""School Rumble"""
G6GGKQX86,schoolgirl-strikers,"""Schoolgirl Strikers"""
GRE5KJ5N6,schwarzes-marken,"""Schwarzes Marken"""
G6P5MMXV6,science-fell-in-love-so-i-tried-to-prove-it,"""Science Fell in Love, So I Tried to Prove it"""
GR2PW5G7R,scorching-ping-pong-girls,"""Scorching Ping Pong Girls"""
G63VXDXNY,scrapped-princess,"""Scrapped Princess"""
G9VHN9W0V,sd-gundam-world-heroes,"""SD GUNDAM WORLD HEROES"""
GR9VQDV86,sd-gundam-world-sangoku-soketsuden,"""SD GUNDAM WORLD SANGOKU SOKETSUDEN"""
G0XHWM380,seirei-gensouki-spirit-chronicles,"""Seirei Gensouki: Spirit Chronicles"""
GR19G2W26,seiren,"""Seiren"""
GR19X8916,sekai-ichi-hatsukoi---worlds-greatest-first-love,"""Sekai Ichi Hatsukoi - World's Greatest First Love"""
GYNQX1DWY,sekko-boys,"""Sekko Boys"""
GXJHM3PQQ,selection-project,"""Selection Project"""
GRP8E5EQR,sengoku-basara---end-of-judgement,"""Sengoku BASARA - End of Judgement"""
GR3VW7XM6,sengoku-collection-parallel-world-samurai,"""Sengoku Collection (Parallel World Samurai)"""
G65VGXVQ6,sengoku-night-blood,"""SENGOKU NIGHT BLOOD"""
GRX0420P6,sengokuchojyugiga,"""SENGOKUCHOJYUGIGA"""
GR9PZ9ZE6,senran-kagura,"""Senran Kagura"""
GY4PGN7V6,senran-kagura-shinovi-master,"""SENRAN KAGURA SHINOVI MASTER"""
G61XE70G6,senryu-girl,"""Senryu Girl"""
GYWEMDGEY,senyu,"""Senyu"""
GR2PQ7J2R,servamp,"""SERVAMP"""
GRGGVZ0DR,servant-x-service,"""Servant x Service"""
GRMEJWQGY,seton-academy-join-the-pack,"""Seton Academy: Join the Pack!"""
GZJH3DNE5,seven-knights-revolution-hero-successor,"""SEVEN KNIGHTS REVOLUTION: Hero Successor"""
GY5VZ21KY,seven-mortal-sins,"""Seven Mortal Sins"""
GG5H5XMEP,sgt-frog,"""Sgt. Frog"""
G9VHN97VE,shachibato-president-its-time-for-battle,"""Shachibato! President, It's Time for Battle!"""
G1XHJVEXE,shadows-house,"""SHADOWS HOUSE"""
GYEX244X6,shadowverse,"""Shadowverse"""
GYW4EJZ26,shakugan-no-shana,"""Shakugan No Shana"""
GYDQV3D96,shamanic-princess,"""Shamanic Princess"""
G69P4W50Y,shangri-la,"""Shangri-la"""
G79H23Z8P,shangri-la-frontier,"""Shangri-La Frontier"""
G6JQZDKDR,shattered-angels,"""Shattered Angels"""
G675KN44R,she-and-her-cat--everything-flows-,"""She and Her Cat -Everything Flows-"""
GG5H5X070,she-professed-herself-pupil-of-the-wise-man,"""She Professed Herself Pupil of the Wise Man"""
GYGG09WWY,shelter,"""SHELTER"""
GQWH0M94E,shenmue-the-animation,"""Shenmue the Animation"""
GR5VGVGGR,shigurui-death-frenzy,"""Shigurui: Death Frenzy"""
GNVHKN7M4,shikimoris-not-just-a-cutie,"""Shikimori's Not Just a Cutie"""
G6EXV1Z1R,shimoneta-a-boring-world-where-the-concept-of-dirty-jokes-doesnt-exist,"""SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist"""
G3KHEV083,shin-godzilla,"""Shin GODZILLA"""
G3KHEVQVQ,shin-ikki-tousen,"""Shin Ikki Tousen"""
G6P85VEV6,shin-koihime-musou,"""Shin Koihime Musou"""
GY8VDGZGY,shin-koihime-musou---otome-tairan,"""Shin Koihime Musou - Otome Tairan"""
GR2P51V8R,shin-sekai-yori-from-the-new-world,"""Shin Sekai Yori (From the New World)"""
G4PH0WZZ3,shine-on-bakumatsu-bad-boys,"""Shine on! Bakumatsu Bad Boys"""
GRMGPJN3R,shingu-secret-of-the-stellar-wars,"""Shingu: Secret of the Stellar Wars"""
G69P2XNWY,shining-tears-x-wind,"""Shining Tears X Wind"""
G24H1N8P8,shinobi,"""Shinobi"""
G6K5KWD7Y,shinobi-girl,"""Shinobi Girl"""
G5PHNM7KG,shinobi-no-ittoki,"""Shinobi no Ittoki"""
G6E5K32QY,shiratori-reiko,"""Shiratori Reiko"""
GKEH2G597,shirobako-the-movie,"""SHIROBAKO the Movie"""
GZJH3DJMZ,shironeko-project-zero-chronicle,"""Shironeko Project ZERO Chronicle"""
GYNQXJDQY,shoku-king-motion-manga,"""SHOKU-KING (Motion Manga)"""
G8DHV728E,shomin-sample,"""Shomin Sample"""
GYNQXG12Y,shonen-ashibe-go-go-goma-chan,"""Shonen Ashibe GO! GO! Goma-chan"""
GVDHX8JZ2,shoot-goal-to-the-future,"""Shoot! Goal to the Future"""
GY7527GM6,show-by-rock,"""Show By Rock!!"""
GEXH3W4G4,show-by-rock-mashumairesh,"""SHOW BY ROCK!! Mashumairesh!!"""
GY190579R,showa-genroku-rakugo-shinju,"""Showa Genroku Rakugo Shinju"""
G8DHV78P3,shrine-of-the-morning-mist,"""Shrine of the Morning Mist"""
GW4HM7GW3,shuffle,"""Shuffle!"""
G6P8124K6,shugo-chara,"""Shugo Chara"""
GKEH2G0W9,shy,"""SHY"""
GYVDV1N0Y,sing-yesterday-for-me,"""SING ""YESTERDAY"" FOR ME"""
G9VHN977K,sing-a-bit-of-harmony,"""Sing a Bit of Harmony"""
GEXH3W170,sister-princess,"""Sister Princess"""
G5PHNM434,sk8-the-infinity,"""SK8 the Infinity"""
G9VHN971K,skate-leading-stars,"""Skate-Leading Stars"""
G8DHV7WJP,skeleton-knight-in-another-world,"""Skeleton Knight in Another World"""
GR2P497KR,sket-dance,"""SKET Dance"""
G9VHN9185,skip-and-loafer,"""Skip and Loafer"""
G6WE4XPJ6,skip-beat,"""Skip Beat!"""
GR9VXP0V6,skull-face-bookseller-honda-san,"""Skull-face Bookseller Honda-san"""
GR4980206,sky-wizards-academy,"""Sky Wizards Academy"""
G69PJJM3Y,slam-dunk,"""Slam Dunk"""
G4PH0WXZM,sleepy-princess-in-the-demon-castle,"""Sleepy Princess in the Demon Castle"""
GKEH2GQ1G,slow-loop,"""Slow Loop"""
GRE5G4DP6,slow-start,"""Slow Start"""
G0XHWM4KQ,smile-down-the-runway,"""Smile Down the Runway"""
GW4HM7GG3,smile-of-the-arsnotoria-the-animation,"""Smile of the Arsnotoria the Animation"""
G64P5GJ8R,snack-world,"""SNACK WORLD"""
GRZJ7QN86,snow-white-with-the-red-hair,"""Snow White with the Red Hair"""
G79H23G0D,so-im-a-spider-so-what,"""So I'm a Spider, So What?"""
G0XHWM55N,soaring-sky-pretty-cure,"""Soaring Sky! Pretty Cure"""
G6K57D78Y,solty-rei,"""Solty Rei"""
G60X5KMPR,somali-and-the-forest-spirit,"""Somali and the Forest Spirit"""
G4PH0WZDD,sonny-boy,"""Sonny Boy"""
GEXH3WGNX,sony-music-animesongs-online-2022,"""Sony Music AnimeSongs ONLINE 2022"""
GG5H5XDJM,sorairo-utility,"""Sorairo Utility"""
G6NVG359Y,sorcerer-hunters,"""Sorcerer Hunters"""
GJ0H7QXDW,sorcerous-stabber-orphen,"""Sorcerous Stabber Orphen"""
G6Q4NJKGR,sorcery-in-the-big-city,"""Sorcery in the Big City"""
G63VMJ9DY,soul-buster,"""Soul Buster"""
GYX0ZW80R,soul-eater,"""Soul Eater"""
GRDQKZN4Y,sound-of-the-sky,"""Sound of the Sky"""
GRDQNQW9Y,sound-euphonium,"""Sound! Euphonium"""
G9VHN91V2,sound-euphonium-movies,"""Sound! Euphonium (Movies)"""
GYW4DX8Q6,space-battleship-tiramisu,"""Space Battleship Tiramisu"""
GG5H5X3Z9,space-battleship-yamato,"""Space Battleship Yamato"""
G69PVE29Y,space-brothers,"""Space Brothers"""
G63K4W296,space-dandy,"""Space Dandy"""
G63VM514Y,space-patrol-luluco,"""SPACE PATROL LULUCO"""
GY75KQN36,space-pirate-mito,"""Space Pirate Mito"""
G69VK17DY,space-warrior-baldios,"""Space Warrior Baldios"""
GRGGVXV5R,sparrows-hotel,"""Sparrow's Hotel"""
GMEHMEW1G,special-7-special-crime-investigation-unit,"""Special 7: Special Crime Investigation Unit"""
GRWEJGZQR,speed-grapher,"""Speed Grapher"""
GG5H5X31N,speed-racer,"""Speed Racer"""
G6GG38246,spice-and-wolf,"""Spice and Wolf"""
G6MG377G6,spiritpact,"""Spiritpact"""
G4PH0WXVJ,spy-x-family,"""SPY x FAMILY"""
GRDQKM33Y,squid-girl,"""Squid Girl"""
GY9V1K10R,squishy-black-clover,"""Squishy! Black Clover"""
G5PHNM44D,ssssdynazenon,"""SSSS.DYNAZENON"""
GR8DMVXDR,ssssgridman,"""SSSS.GRIDMAN"""
G4PH0WEGW,stand-my-heroes-piece-of-truth,"""Stand My Heroes: Piece of Truth"""
G65V4P4K6,star-blazers-space-battleship-yamato,"""Star Blazers: Space Battleship Yamato"""
GRZXJVD8Y,star-driver,"""Star Driver"""
GKEH2G0P9,stardust-telepath,"""Stardust Telepath"""
GRKE5428R,starlight-promises,"""Starlight Promises"""
GYZXWE596,starmyu,"""STARMYU"""
GXJHM3983,stars-align,"""Stars Align"""
G63VWE19Y,steel-fisted-dragon,"""Steel Fisted Dragon"""
GYWE7W5GY,steinsgate,"""STEINS;GATE"""
GYW4D15K6,steinsgate-0,"""Steins;Gate 0"""
GMEHME8PE,stella-of-the-theater-world-dai-star,"""Stella of the Theater: World Dai Star"""
GVDHX837E,stellvia,"""Stellvia"""
GY49G03ER,straight-title-robot-anime,"""Straight Title Robot Anime"""
GDKHZEP75,strain-strategic-armored-infantry,"""STRAIN: Strategic Armored Infantry"""
GRGGVKZWR,strange,"""Strange+"""
GQWH0GDKJ,strawberry-panic,"""Strawberry Panic"""
GR5P2120R,street-fighter-ii-the-animated-series,"""Street Fighter II: The Animated Series"""
GRX0M59K6,strike-the-blood,"""Strike the Blood"""
GYEXXWD36,strike-witches,"""Strike Witches"""
GYNVWW73R,strike-witches-501st-joint-fighter-wing-take-off,"""Strike Witches: 501st JOINT FIGHTER WING Take Off!"""
G5PHNM7E2,sugar-apple-fairy-tale,"""Sugar Apple Fairy Tale"""
G9VHN91G5,summoned-to-another-world-for-a-second-time,"""Summoned to Another World for a Second Time"""
GJ0H7QM1J,super-cub,"""Super Cub"""
G63VPE1XY,super-gals,"""Super Gals!"""
GJ0H7QXJ8,super-hxeros,"""SUPER HXEROS"""
G65VXD8Q6,super-lovers,"""SUPER LOVERS"""
G3KHEV35V,suppose-a-kid-from-the-last-dungeon-boonies-moved-to-a-starter-town,"""Suppose a Kid from the Last Dungeon Boonies moved to a starter town"""
GG5H5X3VK,suzuka,"""Suzuka"""
GP5HJ8425,suzume,"""Suzume"""
G6GG5K736,sweet-blue-flowers,"""Sweet Blue Flowers"""
GJ0H7QG2G,sweet-reincarnation,"""Sweet Reincarnation"""
GR49G9VP6,sword-art-online,"""Sword Art Online"""
GP5HJ8485,sword-art-online--fulldive-,"""Sword Art Online -FULLDIVE-"""
GY79P41KR,sword-art-online-alternative-gun-gale-online,"""Sword Art Online Alternative: Gun Gale Online"""
GYMGP8K4Y,symphogear,"""Symphogear"""
G6X03827Y,tabimachi-lateshow,"""Tabimachi Lateshow"""
GY9PJPD8R,taboo-tattoo,"""Taboo Tattoo"""
GYE50WQ0R,taisho-mebiusline-chicchaisan,"""Taisho Mebiusline Chicchaisan"""
G4PH0WZNK,taisho-otome-fairy-tale,"""Taisho Otome Fairy Tale"""
GRX03M8E6,takamiya-nasuno-desu,"""Takamiya Nasuno Desu!"""
G1XHJVXX2,takt-opdestiny,"""takt op.Destiny"""
GJ0H7Q87Z,talentless-nana,"""Talentless Nana"""
G65J2V786,tales-of-crestoria--the-wake-of-sin-,"""TALES OF CRESTORIA -THE WAKE OF SIN-"""
GG5H5XE13,tales-of-luminaria-the-fateful-crossroad,"""Tales of Luminaria the Fateful Crossroad"""
G9VHN9K0K,tales-of-phantasia-the-animation,"""Tales of Phantasia: The Animation"""
G1XHJV84J,tales-of-symphonia-the-animation,"""Tales of Symphonia: The Animation"""
GP5HJ81J9,tales-of-the-abyss,"""Tales of the Abyss"""
G5PHNM4WD,tales-of-zestiria-the-x,"""Tales of Zestiria the X"""
G4PH0W4VM,tama-of-the-3rd-district--have-you-seen-my-tama,"""TAMA of the 3rd District -Have You Seen My TAMA?"""
GXJHM39XE,tamayomi-the-baseball-girls,"""TAMAYOMI: The Baseball Girls"""
GYNQXJK2Y,tantei-team-kz-jiken-note,"""Tantei Team KZ Jiken Note"""
GNVHKNW5K,tawawa-on-monday,"""Tawawa on Monday"""
G9VHN9QVN,tearmoon-empire,"""Tearmoon Empire"""
GG5H5X37E,technoroid-overmind,"""Technoroid OVERMIND"""
GY49G291R,teekyu,"""Teekyu"""
GYX0J4N5R,tegami-bachi-letter-bee,"""Tegami Bachi Letter Bee"""
GKEH2G0N1,tenchi-muyo-gxp-paradise-starting,"""Tenchi Muyo! GXP Paradise Starting"""
G60XPMX7R,tenchi-muyo-ryo-ohki,"""Tenchi Muyo! Ryo-Ohki"""
GYGGQ99WY,tenchi-muyo-war-on-geminar,"""Tenchi Muyo! War on Geminar"""
GR5VXM03R,tenjho-tenge,"""Tenjho Tenge"""
G4PH0WJWQ,tenpuru,"""TenPuru"""
GG5H5X0E2,teppen-laughing-til-you-cry,"""TEPPEN!!!!!!!!!!!!!!! Laughing 'til You Cry"""
GRNQPEGWR,terraformars,"""TERRAFORMARS"""
G675W00MR,terror-in-resonance,"""Terror in Resonance"""
G3KHEVQG5,tesla-note,"""Tesla Note"""
G24H1NM7D,tetsujin-28,"""Tetsujin 28"""
GREME5WX6,that-is-the-bottleneck,"""That is the Bottleneck"""
GYZJ43JMR,that-time-i-got-reincarnated-as-a-slime,"""That Time I Got Reincarnated as a Slime"""
GNVHKN933,the-100-girlfriends-who-really-really-really-really-really-love-you,"""The 100 Girlfriends Who Really, Really, Really, Really, REALLY Love You"""
GYQW15Z9Y,the-8th-son-are-you-kidding-me,"""The 8th son? Are you kidding me?"""
G6JQK7D5R,the-ambition-of-oda-nobuna,"""The Ambition of Oda Nobuna"""
GRZXQJJ8Y,the-ancient-magus-bride,"""The Ancient Magus' Bride"""
G9VHN91DJ,the-angel-next-door-spoils-me-rotten,"""The Angel Next Door Spoils Me Rotten"""
G3KHEVDJ7,the-apothecary-diaries,"""The Apothecary Diaries"""
G0XHWM3J0,the-aquatope-on-white-sand,"""The aquatope on white sand"""
GVDHX8QK5,the-aristocrats-otherworldly-adventure-serving-gods-who-go-too-far,"""The Aristocrat’s Otherworldly Adventure: Serving Gods Who Go Too Far"""
GY8VXQX8Y,the-asterisk-war,"""The Asterisk War"""
GYXJ0NJ76,the-betrayal-knows-my-name,"""The Betrayal Knows My Name"""
G1XHJV29J,the-boy-and-the-beast,"""The Boy and the Beast"""
GQWH0MPQ7,the-caf-terrace-and-its-goddesses,"""The Café Terrace and Its Goddesses"""
GYQWDDJ4Y,the-case-files-of-jeweler-richard,"""The Case Files of Jeweler Richard"""
GEXH3W8DG,the-case-study-of-vanitas,"""The Case Study of Vanitas"""
GR3K50PZR,the-crunchyroll-anime-awards,"""The Crunchyroll Anime Awards"""
GZJH3DJ8E,the-daily-life-of-the-immortal-king,"""The Daily Life of the Immortal King"""
G5PHNM403,the-dawn-of-the-witch,"""The Dawn of the Witch"""
G3KHEV3MV,the-day-i-became-a-god,"""The Day I Became a God"""
G1XHJV2PZ,the-defective,"""The Defective"""
G24H1N334,the-detective-is-already-dead,"""The Detective Is Already Dead"""
GR75Z5KKY,the-devil-is-a-part-timer,"""The Devil is a Part-Timer!"""
GY09G9N4Y,the-diary-of-ochibi-motion-manga,"""The Diary of Ochibi (Motion Manga)"""
GDKHZEJVG,the-disappearance-of-haruhi-suzumiya,"""The Disappearance of Haruhi Suzumiya"""
G6P8Q7NV6,the-disappearance-of-nagato-yuki-chan,"""The Disappearance of Nagato Yuki-Chan"""
G6X0M803Y,the-dragon-lives,"""The Dragon Lives"""
G79H23V0G,the-duke-of-death-and-his-maid,"""The Duke of Death and His Maid"""
GP5HJ85WM,the-dungeon-of-black-company,"""The Dungeon of Black Company"""
GRVNPEQWY,the-eccentric-family,"""The Eccentric Family"""
GRWE17QGR,the-eccentric-family-2,"""The Eccentric Family 2"""
GXJHM3G24,the-family-circumstances-of-the-irregular-witch,"""The Family Circumstances of the Irregular Witch"""
GEXH3W8G1,the-faraway-paladin,"""The Faraway Paladin"""
GJ0H7Q5X9,the-fire-hunter,"""The Fire Hunter"""
G9VHN9DDX,the-fruit-of-evolution-before-i-knew-it-my-life-had-it-made,"""The Fruit of Evolution: Before I Knew It, My Life Had It Made"""
G65VKEXD6,the-fruit-of-grisaia,"""The Fruit of Grisaia"""
GYGGXPQ2Y,the-future-diary,"""The Future Diary"""
GRX0NN1K6,the-galaxy-railways,"""The Galaxy Railways"""
GR09QX10R,the-galaxy-railways-a-letter-from-the-abandoned-planet,"""The Galaxy Railways: A Letter from the Abandoned Planet"""
G6DK07N7R,the-garden-of-sinners,"""The Garden of Sinners"""
G9VHN9Q9N,the-gene-of-ai,"""The Gene of AI"""
GQWH0M7QP,the-genius-princes-guide-to-raising-a-nation-out-of-debt,"""The Genius Prince's Guide to Raising a Nation Out of Debt"""
G5PHNMWQ9,the-girl-from-the-other-side,"""The Girl from the Other Side"""
GNVHKN9DE,the-girl-i-like-forgot-her-glasses,"""The Girl I Like Forgot Her Glasses"""
G4PH0WZVE,the-girl-who-leapt-through-time,"""The Girl Who Leapt Through Time"""
GRVD0ZDQR,the-god-of-high-school,"""The God of High School"""
GRWEMGNER,the-golden-path,"""The Golden Path"""
GG5H5XQ24,the-great-cleric,"""The Great Cleric"""
GNVHKNWXW,the-great-jahy-will-not-be-defeated,"""The Great Jahy Will Not Be Defeated!"""
GKEH2G4KD,the-greatest-demon-lord-is-reborn-as-a-typical-nobody,"""The Greatest Demon Lord Is Reborn as a Typical Nobody"""
G79H2308D,the-gymnastics-samurai,"""The Gymnastics Samurai"""
G79H230XN,the-heike-story,"""The Heike Story"""
